N,P,K,temperature,humidity,ph,rainfall,target
0.492857143,0.371428571,0.15,0.444243672,0.749912427,0.417095012,0.596454735,8
0.578571429,0.221428571,0.165,0.428692988,0.860032197,0.440114558,0.467418305,8
0.478571429,0.392857143,0.165,0.458333967,0.749760319,0.56877108,0.510415169,8
0.514285714,0.328571429,0.175,0.412660983,0.6980734,0.609231728,0.644031439,8
0.464285714,0.242857143,0.2,0.425895464,0.66063268,0.507477023,0.590094267,8
0.557142857,0.321428571,0.19,0.467678248,0.833691885,0.442230093,0.500668644,8
0.55,0.335714286,0.18,0.432283908,0.807313975,0.403173454,0.529952955,8
0.635714286,0.335714286,0.185,0.409432927,0.783835117,0.410021454,0.633907537,8
0.442857143,0.314285714,0.16,0.441660016,0.800183516,0.618085014,0.524253364,8
0.642857143,0.307142857,0.2,0.437278679,0.665572042,0.467226183,0.479354428,8
0.471428571,0.3,0.155,0.45993753,0.702052867,0.47708356,0.558154598,8
0.571428571,0.335714286,0.17,0.504836975,0.730238816,0.569323774,0.63588878,8
0.635714286,0.335714286,0.2,0.461052287,0.732050604,0.575818045,0.633229548,8
0.55,0.328571429,0.195,0.414066987,0.798419161,0.562891251,0.524538963,8
0.671428571,0.228571429,0.18,0.457327407,0.849269871,0.460129188,0.571052544,8
0.535714286,0.257142857,0.15,0.46326644,0.750887268,0.521291499,0.526067408,8
0.428571429,0.357142857,0.155,0.49648172,0.772640249,0.564144023,0.468553831,8
0.442857143,0.364285714,0.15,0.492185732,0.786241716,0.424644108,0.514237949,8
0.6,0.25,0.185,0.500931804,0.689418465,0.497566585,0.598093223,8
0.714285714,0.364285714,0.175,0.50397334,0.805544487,0.610941577,0.560233582,8
0.535714286,0.364285714,0.195,0.471995538,0.693948392,0.405068221,0.531103185,8
0.557142857,0.292857143,0.185,0.409451802,0.748934719,0.558393781,0.485627607,8
0.585714286,0.307142857,0.155,0.486884743,0.787540587,0.442795431,0.621632066,8
0.714285714,0.378571429,0.18,0.41171975,0.858856963,0.490490154,0.504440621,8
0.628571429,0.321428571,0.175,0.482254326,0.766338422,0.55161485,0.582172192,8
0.478571429,0.257142857,0.175,0.488470847,0.858087788,0.595363827,0.475691467,8
0.514285714,0.264285714,0.19,0.509098724,0.77745244,0.442903396,0.57869933,8
0.635714286,0.25,0.19,0.499848979,0.684919697,0.562847176,0.609881632,8
0.635714286,0.371428571,0.19,0.51906944,0.687567638,0.543367181,0.564083657,8
0.435714286,0.257142857,0.195,0.446029557,0.791555314,0.471695648,0.501923489,8
0.564285714,0.285714286,0.19,0.484746805,0.75705063,0.570156917,0.599831021,8
0.6,0.25,0.19,0.464447209,0.864091783,0.579054425,0.536037903,8
0.7,0.271428571,0.15,0.475818388,0.725381051,0.593312458,0.605089675,8
0.535714286,0.221428571,0.195,0.414783662,0.700132397,0.483425417,0.479734234,8
0.635714286,0.378571429,0.15,0.435033615,0.791290929,0.403102652,0.527562367,8
0.65,0.257142857,0.16,0.449353554,0.804306752,0.408659395,0.618002749,8
0.55,0.307142857,0.155,0.488994668,0.814730373,0.599553619,0.483665793,8
0.471428571,0.378571429,0.15,0.422920666,0.760637814,0.593571672,0.592954498,8
0.442857143,0.385714286,0.18,0.441873209,0.707348354,0.570797072,0.618942231,8
0.585714286,0.214285714,0.15,0.47828637,0.848218864,0.590065966,0.56158148,8
0.435714286,0.257142857,0.15,0.481832777,0.760786526,0.519135067,0.299703407,8
0.707142857,0.371428571,0.165,0.458555478,0.79131756,0.443451506,0.489135665,8
0.5,0.264285714,0.19,0.411550927,0.72802633,0.467096804,0.491865649,8
0.642857143,0.385714286,0.15,0.442632442,0.88197757,0.558831492,0.556722055,8
0.521428571,0.271428571,0.185,0.509556039,0.743663732,0.436360806,0.483611191,8
0.478571429,0.292857143,0.195,0.516479528,0.745952243,0.558069589,0.480363807,8
0.6,0.228571429,0.185,0.478369011,0.780138339,0.495513879,0.537877401,8
0.514285714,0.257142857,0.155,0.4382539,0.773579797,0.41724001,0.56277992,8
0.507142857,0.364285714,0.16,0.412139646,0.839334317,0.464478498,0.560061267,8
0.457142857,0.342857143,0.165,0.499796005,0.749530126,0.521062865,0.586297582,8
0.464285714,0.35,0.17,0.428273136,0.663640226,0.56292827,0.502526552,8
0.428571429,0.378571429,0.16,0.496789975,0.756625664,0.398509321,0.543483423,8
0.614285714,0.242857143,0.19,0.496992311,0.664679408,0.455232526,0.621125226,8
0.642857143,0.321428571,0.195,0.519106357,0.690922417,0.427451304,0.543420136,8
0.65,0.235714286,0.155,0.507825378,0.733929808,0.588237533,0.494500296,8
0.621428571,0.307142857,0.165,0.430134856,0.777872278,0.568727986,0.611107064,8
0.514285714,0.257142857,0.155,0.507397536,0.846725992,0.398291008,0.476987429,8
0.507142857,0.35,0.15,0.511160481,0.661414872,0.591932262,0.643524509,8
0.585714286,0.292857143,0.18,0.41605205,0.764525453,0.478503814,0.600319877,8
0.507142857,0.335714286,0.19,0.506453736,0.696464467,0.502006831,0.574962291,8
0.571428571,0.271428571,0.19,0.429324638,0.701204048,0.390309125,0.547632936,8
0.55,0.357142857,0.19,0.478445603,0.72024117,0.491234976,0.623329018,8
0.678571429,0.371428571,0.18,0.413878221,0.692869466,0.455630558,0.59118699,8
0.45,0.3,0.15,0.521097324,0.872544235,0.610856782,0.623917088,8
0.664285714,0.271428571,0.165,0.424366018,0.838563299,0.541585899,0.467126975,8
0.621428571,0.278571429,0.19,0.431829221,0.846142413,0.499813955,0.56513064,8
0.628571429,0.335714286,0.17,0.433379714,0.861056694,0.524926075,0.483025549,8
0.642857143,0.242857143,0.16,0.458789701,0.786582262,0.521950258,0.612818667,8
0.642857143,0.242857143,0.19,0.448259574,0.79357676,0.507686062,0.613464798,8
0.6,0.235714286,0.19,0.509286502,0.694811523,0.584234964,0.499772282,8
0.65,0.114285714,0.105,0.50238727,0.502855001,0.584193418,0.615930958,5
0.764285714,0.114285714,0.105,0.505804928,0.479028807,0.580112229,0.447190158,5
0.592857143,0.235714286,0.15,0.484437306,0.450617157,0.572971907,0.418615855,5
0.771428571,0.135714286,0.13,0.43910274,0.489047605,0.455208924,0.456493764,5
0.828571429,0.164285714,0.145,0.419458388,0.538207282,0.453857721,0.36644325,5
0.828571429,0.128571429,0.1,0.418558738,0.44342284,0.523295613,0.428080834,5
0.778571429,0.185714286,0.11,0.408433814,0.421680318,0.539487531,0.518363629,5
0.635714286,0.142857143,0.145,0.408991508,0.576275832,0.572294812,0.393985019,5
0.842857143,0.092857143,0.135,0.54014447,0.429896771,0.442756086,0.368702852,5
0.792857143,0.192857143,0.145,0.477527946,0.642686733,0.44901147,0.543078151,5
0.6,0.221428571,0.115,0.513901889,0.481705092,0.406687777,0.432619908,5
0.607142857,0.2,0.1,0.49878135,0.446221746,0.529687772,0.606732217,5
0.707142857,0.071428571,0.11,0.522721289,0.501858489,0.465979347,0.522638927,5
0.578571429,0.178571429,0.13,0.454097837,0.439568333,0.547845699,0.412889747,5
0.678571429,0.242857143,0.12,0.531591055,0.486862373,0.56441225,0.462620862,5
0.578571429,0.207142857,0.125,0.469219161,0.559989008,0.488778892,0.412434603,5
0.571428571,0.071428571,0.115,0.410008237,0.626930886,0.497410574,0.509013042,5
0.742857143,0.107142857,0.105,0.528041836,0.451386445,0.62025346,0.558704517,5
0.778571429,0.171428571,0.115,0.414277487,0.539616101,0.500741327,0.624986522,5
0.714285714,0.192857143,0.105,0.470848545,0.504802127,0.394805562,0.373685417,5
0.714285714,0.135714286,0.115,0.481198431,0.507107131,0.559365381,0.630726722,5
0.592857143,0.114285714,0.115,0.48039873,0.539341311,0.616164829,0.610796548,5
0.857142857,0.128571429,0.115,0.48343343,0.431996492,0.524552011,0.632524148,5
0.742857143,0.15,0.125,0.44710685,0.564590769,0.451957631,0.461602296,5
0.771428571,0.2,0.13,0.42660756,0.612465141,0.604800733,0.4470878,5
0.65,0.142857143,0.105,0.450760612,0.615226946,0.618577383,0.575876847,5
0.614285714,0.15,0.11,0.525274741,0.450698953,0.400666419,0.618708396,5
0.7,0.092857143,0.11,0.537598544,0.632670697,0.468336134,0.528920957,5
0.792857143,0.157142857,0.13,0.423742479,0.478485469,0.394781499,0.615008109,5
0.6,0.242857143,0.15,0.411809007,0.441891103,0.537242614,0.348843147,5
0.7,0.157142857,0.11,0.455903838,0.432008029,0.580584878,0.637447231,5
0.842857143,0.114285714,0.145,0.446477843,0.588720631,0.57998597,0.357181801,5
0.735714286,0.157142857,0.13,0.52609487,0.435502765,0.495586501,0.380687591,5
0.585714286,0.135714286,0.14,0.50817358,0.616375136,0.51394515,0.360835606,5
0.614285714,0.185714286,0.15,0.521850586,0.542537698,0.463585104,0.615197891,5
0.628571429,0.214285714,0.15,0.537546275,0.515602092,0.510036654,0.351098026,5
0.6,0.157142857,0.12,0.415992323,0.451981914,0.569540829,0.531897873,5
0.857142857,0.25,0.14,0.442264324,0.467142609,0.502205773,0.341101225,5
0.757142857,0.25,0.125,0.418953165,0.581500755,0.509340544,0.368147644,5
0.807142857,0.114285714,0.14,0.493452779,0.484985876,0.586698581,0.562929665,5
0.835714286,0.207142857,0.1,0.459479785,0.495900483,0.576633441,0.374358421,5
0.571428571,0.178571429,0.1,0.499722749,0.599433904,0.619332051,0.460450448,5
0.628571429,0.114285714,0.11,0.447762579,0.603870223,0.579505151,0.579939741,5
0.807142857,0.2,0.145,0.492916914,0.558613246,0.475101721,0.478775136,5
0.621428571,0.128571429,0.115,0.499227834,0.560029834,0.540381872,0.623444032,5
0.807142857,0.071428571,0.12,0.524263761,0.575046626,0.509223234,0.610862194,5
0.7,0.171428571,0.125,0.482480828,0.545643978,0.421940784,0.644020251,5
0.692857143,0.171428571,0.11,0.542903695,0.467917941,0.57544817,0.429858703,5
0.607142857,0.214285714,0.135,0.499962642,0.46694292,0.520852673,0.405608846,5
0.585714286,0.171428571,0.15,0.512143182,0.443099898,0.426434801,0.488391176,5
0.735714286,0.2,0.1,0.524433989,0.484015826,0.529725422,0.428563113,5
0.8,0.085714286,0.115,0.539574688,0.548295413,0.508941437,0.633873641,5
0.707142857,0.1,0.14,0.536897489,0.481297776,0.430613366,0.396719609,5
0.857142857,0.107142857,0.145,0.423070508,0.423515315,0.528956962,0.395792706,5
0.814285714,0.157142857,0.115,0.463957737,0.509478625,0.568873643,0.620309424,5
0.714285714,0.25,0.15,0.53769988,0.468398321,0.536680158,0.566213313,5
0.771428571,0.214285714,0.1,0.434887738,0.546537732,0.539195705,0.507696159,5
0.821428571,0.185714286,0.125,0.442015844,0.619660133,0.518818052,0.367151056,5
0.621428571,0.164285714,0.125,0.481375966,0.634648919,0.471503075,0.533959788,5
0.585714286,0.135714286,0.105,0.444394565,0.45862175,0.401952607,0.589904092,5
0.671428571,0.15,0.11,0.503320382,0.443276302,0.614541227,0.564422481,5
0.621428571,0.164285714,0.15,0.508886526,0.500492553,0.506110159,0.473687444,5
0.842857143,0.25,0.15,0.502862517,0.51617455,0.61511887,0.364101961,5
0.621428571,0.235714286,0.12,0.469970695,0.508909385,0.489537262,0.488360049,5
0.657142857,0.25,0.125,0.416976559,0.477462088,0.392131016,0.544232272,5
0.692857143,0.121428571,0.105,0.424105532,0.529962886,0.399580498,0.592585665,5
0.707142857,0.25,0.135,0.440720713,0.649644674,0.55063832,0.513957955,5
0.635714286,0.164285714,0.14,0.505554034,0.461723645,0.542503903,0.557433824,5
0.8,0.242857143,0.12,0.496394197,0.572964938,0.501027531,0.458389762,5
0.792857143,0.164285714,0.105,0.543703227,0.585841108,0.533813356,0.619729006,5
0.814285714,0.107142857,0.105,0.480085485,0.564753524,0.586952713,0.622870746,5
0.835714286,0.15,0.125,0.548010594,0.626559322,0.555973633,0.341374809,5
0.792857143,0.171428571,0.13,0.494522213,0.443901571,0.40923728,0.507032761,5
0.85,0.178571429,0.115,0.503073909,0.586974904,0.466608627,0.5152372,5
0.828571429,0.25,0.14,0.461638852,0.465391592,0.550101246,0.392805097,5
0.678571429,0.228571429,0.15,0.530490468,0.631858089,0.442213927,0.618711184,5
0.614285714,0.25,0.14,0.496792035,0.443343168,0.610787437,0.417071991,5
0.835714286,0.228571429,0.135,0.409794497,0.615981131,0.510534033,0.511464995,5
0.75,0.092857143,0.15,0.421833078,0.632056024,0.503653867,0.544901573,5
0.778571429,0.128571429,0.1,0.467475485,0.632522606,0.544695954,0.627507821,5
0.571428571,0.092857143,0.13,0.436267707,0.520167647,0.590681339,0.411243407,5
0.721428571,0.185714286,0.105,0.513153342,0.646888937,0.521976085,0.498114583,5
0.735714286,0.2,0.14,0.513388593,0.422793089,0.563995751,0.382958762,5
0.664285714,0.15,0.11,0.452420783,0.49239813,0.588376449,0.4221075,5
0.742857143,0.214285714,0.115,0.536140121,0.424722387,0.54102597,0.444709175,5
0.828571429,0.221428571,0.1,0.538103266,0.516394328,0.414805212,0.490283218,5
0.764285714,0.235714286,0.12,0.511480953,0.505214411,0.442656245,0.448695217,5
0.721428571,0.2,0.14,0.520715509,0.557141689,0.529353021,0.440633442,5
0.764285714,0.185714286,0.13,0.411639758,0.451687343,0.507194481,0.477490376,5
0.707142857,0.078571429,0.125,0.421834225,0.597096113,0.449127115,0.596235813,5
0.735714286,0.25,0.125,0.530371299,0.477558938,0.442210621,0.435683125,5
0.842857143,0.185714286,0.145,0.537235387,0.567213908,0.407294853,0.579150277,5
0.757142857,0.114285714,0.15,0.482116725,0.49908489,0.610196706,0.60477845,5
0.828571429,0.235714286,0.145,0.415119193,0.417474671,0.391300535,0.586520539,5
0.692857143,0.214285714,0.105,0.461664827,0.460588436,0.440079161,0.524678522,5
0.764285714,0.207142857,0.135,0.515037472,0.608409879,0.509352904,0.566063916,5
0.707142857,0.071428571,0.11,0.533473015,0.494358682,0.401560521,0.386972472,5
0.842857143,0.2,0.125,0.439202352,0.617880462,0.444433147,0.550070787,5
0.835714286,0.192857143,0.145,0.500626531,0.441759913,0.506044943,0.384280464,5
0.742857143,0.092857143,0.125,0.424029211,0.538221771,0.509316942,0.433721117,5
